imdb_title_id,title,year,genre,duration,country,language,director,writer,production_company,actors,budget,usa_gross_income,worlwide_gross_income,reviews_from_users,reviews_from_critics
tt0399146,A History of Violence,2005,"Crime, Drama, Thriller",96,"USA, Germany, Canada",English,David Cronenberg,"John Wagner, Vince Locke",New Line Cinema,"Viggo Mortensen, Maria Bello, Ed Harris, William Hurt, Ashton Holmes, Peter MacNeill, Stephen McHattie, Greg Bryk, Kyle Schmid, Sumela Kay, Gerry Quigley, Deborah Drakeford, Heidi Hayes, Aidan Devine, Bill MacDonald",32000000,31504633,60740827,1149.0,450.0
tt0399201,The Island,2005,"Action, Sci-Fi, Thriller",136,USA,English,Michael Bay,"Caspian Tredwell-Owen, Alex Kurtzman",DreamWorks,"Ewan McGregor, Scarlett Johansson, Djimon Hounsou, Sean Bean, Steve Buscemi, Michael Clarke Duncan, Ethan Phillips, Brian Stepanek, Noa Tishby, Siobhan Flynn, Troy Blendell, Jamie McBride, Kevin McCorkle, Gary Nickens, Kathleen Rose Perkins",126000000,35818913,162949164,925.0,262.0
tt0399295,Lord of War,2005,"Action, Crime, Drama",122,"USA, Germany, France","English, Ukrainian, German, Spanish, Russian, French, Arabic, Turkish",Andrew Niccol,Andrew Niccol,Entertainment Manufacturing Company,"Nicolas Cage, Bridget Moynahan, Jared Leto, Shake Tukhmanyan, Jean-Pierre Nshanian, Jared Burke, Eric Uys, David Shumbris, Stewart Morgan, Jasper Lenz, Stephen Gregor, Kobus Marx, Stephan De Abreu, Jeremy Crutchley, Ian Holm",50000000,24149632,72617068,468.0,164.0
tt0399327,The Man,2005,"Action, Comedy, Crime",83,"USA, Germany",English,Les Mayfield,"Jim Piddock, Margaret Oberman",New Line Cinema,"Samuel L. Jackson, Eugene Levy, Miguel Ferrer, Luke Goss, Susie Essman, Anthony Mackie, Gigi Rice, Rachael Crawford, Philip Akin, Christopher Murray, Joel Keller, John Hemphill, Kathryn Greenwood, Carrie Cain-Sparks, George Ghali",33000000,8330720,13485145,86.0,70.0
tt0399862,End of the Spear,2005,"Adventure, Biography, Drama",108,USA,"English, Spanish",Jim Hanon,"Bill Ewing, Bart Gavigan",Every Tribe Entertainment,"Louie Leonardo, Chad Allen, Jack Guzman, Christina Souza, Chase Ellison, Chemo Mepaquito, Ninabet Bedoya, Sara Kathryn Bakker, Cara Stoner, Beth Bailey, Ocniel Barrigon, Yariela Caizamo, Andrea Lino Mache, Marco Flaco, Gabriela Valdespino",10000000,11967000,12128105,151.0,49.0
tt0400497,Herbie Fully Loaded,2005,"Adventure, Comedy, Family",101,USA,English,Angela Robinson,"Thomas Lennon, Robert Ben Garant",Walt Disney Pictures,"Lindsay Lohan, Michael Keaton, Matt Dillon, Breckin Meyer, Justin Long, Cheryl Hines, Jimmi Simpson, Jill Ritchie, Thomas Lennon, Jeremy Roberts, E.E. Bell, Peter Pasco, Mario Larraza, Patrick Cranshaw, Scoot McNairy",50000000,66023816,144146816,173.0,118.0
tt0400525,The Ice Harvest,2005,"Comedy, Crime, Drama",92,USA,English,Harold Ramis,"Richard Russo, Robert Benton",Focus Features,"John Cusack, Billy Bob Thornton, Lara Phillips, Bill Noble, Brad Smith, Ned Bellamy, Connie Nielsen, Mike Starr, T.J. Jagodowski, Meghan Maureen McDonough, Tab Baker, Frank Gallo, William Dick, Oliver Platt, David Pasquesi",16000000,9016782,10156968,162.0,117.0
tt0400717,Open Season,2006,"Animation, Adventure, Comedy",86,USA,English,"Roger Allers, Jill Culton","Steve Bencich, Ron J. Friedman",Columbia Pictures,"Martin Lawrence, Ashton Kutcher, Gary Sinise, Debra Messing, Billy Connolly, Georgia Engel, Jon Favreau, Jane Krakowski, Gordon Tootoosis, Patrick Warburton, Cody Cameron, Nika Futterman, Danny Mann, Jack McGee, Michelle Murdocca",85000000,85105259,197309027,109.0,106.0
tt0401385,Say Uncle,2005,"Comedy, Drama",91,USA,English,Peter Paige,Peter Paige,Best Little Boy Productions,"Peter Paige, Kathy Najimy, Anthony Clark, Melanie Lynskey, Gabrielle Union, Lisa Edelstein, Jim Ortlieb, Katie O'Grady, Ayanna Berkshire, Don Adler, Robert Blanche, Betty Moyer, Patrick Dizney, Heidi Herschbach, Beth Harper",650000,5361,5361,26.0,2.0
tt0401445,A Good Year,2006,"Comedy, Drama, Romance",117,"USA, UK","English, French, Russian",Ridley Scott,"Marc Klein, Peter Mayle",Fox 2000 Pictures,"Freddie Highmore, Albert Finney, Russell Crowe, Rafe Spall, Archie Panjabi, Richard Coyle, Ben Righton, Patrick Kennedy, Ali Rhodes, Daniel Mays, Nila Aalia, Stephen Hudson, Giannina Facio, Tom Hollander, Lionel Briand",35000000,7459300,42064105,220.0,148.0
tt0401462,The Helix... Loaded,2005,"Action, Adventure, Comedy",97,USA,English,A. Raven Cruz,A. Raven Cruz,Stained Iris Productions,"Scott Levy, Vanilla Ice, Geremy Dingle, Samantha Brooke, Dana Michael Woods, Dane Moreton, Brigett Fink, Eugene Kim, Moe Irvin, Christine Carlo, Delia Copold, Anthony Aniano, Cylk Cozart, Jennifer Sky, Joel South",1000000,3700,3700,11.0,4.0
tt0401591,Brooklyn Lobster,2005,"Comedy, Drama",94,USA,"English, Cantonese, Spanish",Kevin Jordan,Kevin Jordan,Red Claw Inc.,"Danny Aiello, Jane Curtin, Daniel Sauli, Marisa Ryan, Heather Burns, Ian Kahn, Olivia Archer, Rick Aiello, Moises Belizario, Frank Bongiorno, Mike Colter, Sam Freed, Barbara Garrick, Matt Huffman, Austin Lysy",200000,138267,138267,22.0,7.0
tt0401593,Looking for Kitty,2004,"Comedy, Drama",95,USA,English,Edward Burns,Edward Burns,Marlboro Road Gang Productions,"Max Baker, Connie Britton, Edward Burns, Craig Carlisle, Rachel Dratch, Peter Gerety, Kevin Kash, David Krumholtz, Ari Meyers, Chris Parnell, Elizabeth Regen",250000,4480,4480,13.0,19.0
tt0401711,"Paris, je t'aime",2006,"Comedy, Drama, Romance",120,"France, Liechtenstein, Switzerland, Germany, USA","French, English, Spanish, Mandarin, Arabic","Olivier Assayas, FrÄ‚Â©dÄ‚Â©ric Auburtin","Tristan CarnÄ‚Â©, Emmanuel Benbihy",Victoires International,"Fanny Ardant, Julie Bataille, LeÄ‚Ĺ»la Bekhti, Melchior Derouet, Juliette Binoche, Seydou Boro, Steve Buscemi, Sergio Castellitto, Willem Dafoe, GÄ‚Â©rard Depardieu, Cyril Descours, Lionel Dray, Marianne Faithfull, Ben Gazzara, Hippolyte Girardot",13000000,4899278,17471727,129.0,160.0
tt0401729,John Carter,2012,"Action, Adventure, Sci-Fi",132,USA,English,Andrew Stanton,"Andrew Stanton, Mark Andrews",Walt Disney Pictures,"Taylor Kitsch, Lynn Collins, Samantha Morton, Willem Dafoe, Thomas Haden Church, Mark Strong, CiarÄ‚Ë‡n Hinds, Dominic West, James Purefoy, Bryan Cranston, Polly Walker, Daryl Sabara, Arkie Reece, Davood Ghadami, Pippa Nixon",250000000,73078100,284139100,850.0,477.0
tt0401792,Sin City,2005,"Crime, Thriller",124,USA,English,"Frank Miller, Robert Rodriguez",Frank Miller,Dimension Films,"Jessica Alba, Devon Aoki, Alexis Bledel, Powers Boothe, Cara D. Briggs, Jude Ciccolella, Jeffrey J. Dashnaw, Rosario Dawson, Jesse De Luna, Benicio Del Toro, Jason Douglas, Michael Clarke Duncan, Tommy Flanagan, Christina Frankenfield, Rick Gomez",40000000,74103820,158733820,1761.0,380.0
tt0401855,Underworld: Evolution,2006,"Action, Adventure, Fantasy",106,USA,"English, French, Hungarian",Len Wiseman,"Danny McBride, Len Wiseman",Screen Gems,"Kate Beckinsale, Scott Speedman, Tony Curran, Derek Jacobi, Bill Nighy, Steven Mackintosh, Shane Brolly, Brian Steele, Zita GÄ‚Â¶rÄ‚Â¶g, Scott McElroy, John Mann, Michael Sheen, Sophia Myles, Richard Cetrone, Mike Mukatis",50000000,62318875,111340801,513.0,176.0
tt0402022,Ä‚â€ on Flux,2005,"Action, Adventure, Crime",93,"USA, Germany, Brazil, Italy",English,Karyn Kusama,"Phil Hay, Matt Manfredi",Paramount Pictures,"Charlize Theron, Marton Csokas, Jonny Lee Miller, Sophie Okonedo, Frances McDormand, Pete Postlethwaite, Amelia Warner, Caroline Chikezie, Nikolai Kinski, Paterson Joseph, Yangzom Brauen, Aoibheann O'Hara, Thomas Huber, Weijian Liu, Maverick Quek",62000000,25874337,52304001,547.0,182.0
tt0402230,The Great New Wonderful,2005,"Comedy, Drama, Romance",87,USA,"English, Hindi, Italian",Danny Leiner,Sam Catlin,Serenade Films,"Maggie Gyllenhaal, Seth Gilliam, Jim Parsons, Martha Millan, Will Arnett, Nancy McDoniel, Fred Burrell, Jillian Crane, Mario Polit, Tony Kushner, Edie Falco, Finnerty Steeves, Priscilla Shanks, Bernie McInerney, Ari Graynor",500000,150142,193968,37.0,18.0
tt0402399,The New World,2005,"Biography, Drama, History",135,"USA, UK","English, Algonquin",Terrence Malick,Terrence Malick,New Line Cinema,"Colin Farrell, Q'orianka Kilcher, Christopher Plummer, Christian Bale, August Schellenberg, Wes Studi, David Thewlis, Yorick van Wageningen, Raoul Max Trujillo, Michael Greyeyes, Kalani Queypo, Ben Mendelsohn, Noah Taylor, BrÄ‚Â­an F. O'Byrne, Ben Chaplin",30000000,12712093,49334775,715.0,221.0
tt0402901,The Cave,2005,"Action, Adventure, Horror",97,"USA, Germany, Romania","English, Romanian",Bruce Hunt,"Michael Steinberg, Tegan West",Screen Gems,"Cole Hauser, Eddie Cibrian, Morris Chestnut, Lena Headey, Piper Perabo, Rick Ravanello, Daniel Dae Kim, Kieran Darcy-Smith, Marcel Iures, Vlad Radescu, Simon Kunz, David Kennedy, Alin Panc, Zoltan Butuc, Brian Steele",30000000,15007991,33296457,279.0,142.0
tt0403016,Supercross,2005,"Action, Drama, Romance",80,USA,English,Steve Boyum,"Ken Solarz, Bart Baker",Tag Entertainment,"Steve Howey, Mike Vogel, Cameron Richardson, Sophia Bush, Aaron Carter, Channing Tatum, Robert Patrick, Robert Carradine, Carolina Garcia, Ryan Locke, JD Pardo, David Castillo, Erin Bates, David Pingree, Alana Austin",16000000,3102550,3344431,41.0,40.0
tt0403508,The Sisterhood of the Traveling Pants,2005,"Comedy, Drama, Romance",119,USA,"English, Greek, Spanish",Ken Kwapis,"Ann Brashares, Delia Ephron",Alcon Entertainment,"Amber Tamblyn, Alexis Bledel, America Ferrera, Blake Lively, Jenna Boyd, Bradley Whitford, Nancy Travis, Rachel Ticotin, Mike Vogel, Michael Rady, Leonardo Nam, Maria Konstadarou, George Touliatos, Kyle Schmid, Erica Hubbard",25000000,39053061,42013878,228.0,90.0
tt0403702,Youth in Revolt,2009,"Comedy, Drama, Romance",90,USA,"English, French, Spanish",Miguel Arteta,"Gustin Nash, C.D. Payne",Dimension Films,"Michael Cera, Portia Doubleday, Jean Smart, Zach Galifianakis, Erik Knudsen, Adhir Kalyan, Steve Buscemi, Fred Willard, Ari Graynor, Ray Liotta, Justin Long, Rooney Mara, Jade Fusco, Lise Lacasse, M. Emmet Walsh",18000000,15281286,19651093,108.0,194.0
tt0403703,Yu-Gi-Oh! The Movie,2004,"Animation, Action, Adventure",100,"Japan, USA",English,Hatsuki Tsuji,"Masahiro Hikokubo, Michael Pecoriello",4 Kids Entertainment,"Gregory Abbey, Sebastian Arcelus, Ben Baron, Amy Birnbaum, Madeleine Blaustein, Christopher Collet, Darren Dunstan, Wayne Grayson, Dan Green, KÄ‚Â´ji Ishii, Shunsuke Kazama, Hidehiro Kikuchi, Ted Lewis, Tadashi Miyazawa, Lisa Ortiz",20000000,19887556,28693920,68.0,41.0
tt0404030,Everything Is Illuminated,2005,"Comedy, Drama",106,USA,"English, Russian, Ukrainian",Liev Schreiber,"Jonathan Safran Foer, Liev Schreiber",Warner Independent Pictures (WIP),"Eugene Hutz, Elijah Wood, Jonathan Safran Foer, Jana Hrabetova, Stephen Samudovsky, Ljubomir Dezera, Oleksandr Choroshko, Gil Kazimirov, Zuzana Hodkova, Mikki, Mouse, Boris Lyoskin, Robert Chytil, Jaroslava Sochova, Sergei Ryabtsev",7000000,1712337,3601974,183.0,98.0
tt0404032,The Exorcism of Emily Rose,2005,"Drama, Horror, Thriller",119,USA,"English, Syriac, German, Greek, Hebrew, Latin, Aramaic",Scott Derrickson,"Paul Harris Boardman, Scott Derrickson",Screen Gems,"Laura Linney, Tom Wilkinson, Campbell Scott, Jennifer Carpenter, Colm Feore, Joshua Close, Kenneth Welsh, Duncan Fraser, JR Bourne, Mary Beth Hurt, Henry Czerny, Shohreh Aghdashloo, Steve Archer, Arlene Belcastro, David Berner",19000000,75072454,144216468,538.0,243.0
tt0404203,Little Children,2006,"Drama, Romance",136,USA,English,Todd Field,"Todd Field, Tom Perrotta",New Line Cinema,"Kate Winslet, Jennifer Connelly, Patrick Wilson, Jackie Earle Haley, Noah Emmerich, Gregg Edelman, Phyllis Somerville, Raymond J. Barry, Jane Adams, Ty Simpkins, Sadie Goldstein, Helen Carey, Sarah Buxton, Mary B. McCann, Trini Alvarado",26000000,5463019,14821658,329.0,254.0
tt0404390,Running Scared,2006,"Action, Crime, Drama",122,"Germany, USA","English, Russian, Spanish",Wayne Kramer,Wayne Kramer,New Line Cinema,"Paul Walker, Cameron Bright, Vera Farmiga, Chazz Palminteri, Karel Roden, Johnny Messner, Ivana Milicevic, Alex Neuberger, Michael Cudlitz, Bruce Altman, Elizabeth Mitchell, Arthur J. Nascarella, John Noble, Idalis DeLeon, David Warshofsky",15000000,6855137,9380029,424.0,160.0
tt0405159,Million Dollar Baby,2004,"Drama, Sport",132,USA,"English, Irish",Clint Eastwood,"Paul Haggis, F.X. Toole",Warner Bros.,"Clint Eastwood, Hilary Swank, Morgan Freeman, Jay Baruchel, Mike Colter, Lucia Rijker, BrÄ‚Â­an F. O'Byrne, Anthony Mackie, Margo Martindale, Riki Lindhome, Michael PeÄ‚Â±a, Benito Martinez, Bruce MacVittie, David Powledge, Joe D'Angerio",30000000,100492203,216763646,1184.0,284.0
tt0405296,A Scanner Darkly,2006,"Animation, Crime, Drama",100,USA,English,Richard Linklater,"Philip K. Dick, Richard Linklater",Warner Independent Pictures (WIP),"Rory Cochrane, Robert Downey Jr., Mitch Baker, Keanu Reeves, Sean Allen, Cliff Haby, Steven Chester Prince, Winona Ryder, Natasha Janina Valdez, Mark Turner, Woody Harrelson, Chamblee Ferguson, Angela Rawna, Eliza Stevens, Sarah Menchaca",8700000,5501616,7659654,310.0,239.0
tt0405325,Sky High,2005,"Adventure, Comedy, Family",100,USA,"English, Cantonese",Mike Mitchell,"Paul Hernandez, Robert Schooley",Walt Disney Pictures,"Michael Angarano, Kurt Russell, Kelly Preston, Danielle Panabaker, Christopher Wynne, Kevin Heffernan, Dee Jay Daniels, Kelly Vitz, Loren Berman, Nicholas Braun, Malika, Khadijah, Jake Sandvig, Will Harris, Mary Elizabeth Winstead",35000000,63946815,86369815,236.0,135.0
tt0405336,Southland Tales,2006,"Comedy, Drama, Mystery",145,"France, Germany, USA",English,Richard Kelly,Richard Kelly,Universal Pictures,"Carlos Amezcua, Curtis Armstrong, Robert Benz, Todd Berger, Joe Campana, Chris Andrew Ciulla, Rebekah Del Rio, Aaron Dillar, Nora Dunn, Shari Dunn, Michele Durrett, Jon Falcone, Leila Feinstein, Jaret Gardiner, Janeane Garofalo",17000000,275380,374743,249.0,183.0
tt0405422,The 40 Year Old Virgin,2005,"Comedy, Romance",116,USA,"English, Spanish, Japanese",Judd Apatow,"Judd Apatow, Steve Carell",Universal Pictures,"Steve Carell, Catherine Keener, Paul Rudd, Romany Malco, Seth Rogen, Elizabeth Banks, Leslie Mann, Jane Lynch, Gerry Bednob, Shelley Malil, Kat Dennings, Jordan Masterson, Chelsea Smith, Jonah Hill, Erica Vittina Phillips",26000000,109449237,177378645,570.0,186.0
tt0405469,The Wild,2006,"Animation, Adventure, Comedy",94,"Canada, USA",English,Steve 'Spaz' Williams,"Ed Decter, John J. Strauss",C.O.R.E. Feature Animation,"Kiefer Sutherland, Jim Belushi, Eddie Izzard, Janeane Garofalo, William Shatner, Richard Kind, Greg Cipes, Colin Hay, Miles Marsico, Jack De Sena, Don Cherry, Christian Argueta, David Cowgill, Lenny Venito, Joseph Siravo",80000000,37384046,102338515,165.0,103.0
tt0405676,All the King's Men,2006,"Drama, Thriller",128,"Germany, USA",English,Steven Zaillian,"Steven Zaillian, Robert Penn Warren",Columbia Pictures,"Sean Penn, Jude Law, Anthony Hopkins, Kate Winslet, Mark Ruffalo, Patricia Clarkson, James Gandolfini, Jackie Earle Haley, Kathy Baker, Talia Balsam, Travis Champagne, Frederic Forrest, Paul Desmond, Kevin Dunn, Tom McCarthy",55000000,7221458,9450897,187.0,129.0
tt0405977,Chaos,2005,"Horror, Thriller",74,USA,English,David DeFalco,"Steven Jay Bernheim, David DeFalco",,"Kevin Gage, Sage Stallone, Kelly K.C. Quann, Maya Barovich, Chantal Degroat, Stephen Wozniak, Deborah Lacey, Scott Richards, Ken Medlock, Jeb Barrows, Ron Althoff, Red Horton, Steven Jay Bernheim",1000000,10289,20166,64.0,27.0
tt0406038,Loggerheads,2005,Drama,95,USA,English,Tim Kirkman,"Caitlin Dixon, Tim Kirkman",120dB Films,"Kip Pardue, Michael Kelly, Tess Harper, Adrian Lee, Tammy Arnold, Chris Sarandon, Bonnie Hunt, Michael Esper, Bill Ladd, Trevor Gagnon, R. Adam Williams, Valerie Watkins, Michael Learned, Joanne Pankow, Michael Harding",500000,115314,115314,37.0,19.0
tt0406158,"The Prize Winner of Defiance, Ohio",2005,"Biography, Drama",99,USA,English,Jane Anderson,"Terry Ryan, Jane Anderson",Revolution Erie Productions Ltd.,"Julianne Moore, Woody Harrelson, Laura Dern, Trevor Morgan, Ellary Porterfield, Simon Reynolds, MontÄ‚Â© GagnÄ‚Â©, Robert Clark, Michael Seater, Erik Knudsen, Jake Scott, Jordan Todosey, Ryan Price, Shae Norris, Abigail Falle",12000000,627844,750212,83.0,50.0
tt0406375,Zathura: A Space Adventure,2005,"Action, Adventure, Comedy",101,USA,English,Jon Favreau,"Chris Van Allsburg, David Koepp",Columbia Pictures,"Jonah Bobo, Josh Hutcherson, Dax Shepard, Kristen Stewart, Tim Robbins, Frank Oz, John Alexander, Derek Mears, Douglas Tait, Joe Bucaro III, Jeff Wolfe",65000000,29258869,64321501,220.0,126.0
tt0406650,The Chumscrubber,2005,"Comedy, Drama",108,"USA, Germany",English,Arie Posin,"Arie Posin, Zac Stanford",El Camino Pictures,"Jamie Bell, Camilla Belle, Justin Chatwin, Glenn Close, Kathi Copeland, Rory Culkin, Thomas Curtis, Tim DeKay, David Ellison, William Fichtner, Ralph Fiennes, Richard Gleason, Caroline Goodall, John Heard, Susan Hegarty",6800000,52597,351401,133.0,74.0
tt0406759,The Eye,2008,"Drama, Horror, Mystery",98,"USA, Canada","English, Spanish","David Moreau, Xavier Palud","Sebastian Gutierrez, Yuet-Jan Hui",Lionsgate,"Jessica Alba, Alessandro Nivola, Parker Posey, Rade Serbedzija, Fernanda Romero, Rachel Ticotin, Obba BabatundÄ‚Â©, Danny Mora, ChloÄ‚Â« Grace Moretz, Brett A. Haworth, Kevin Phan, Tamlyn Tomita, Esodie Geiger, Karen Elizabeth Austin, Ryan J. Pezdirc",12000000,31418697,56964642,153.0,172.0
tt0406816,The Guardian,2006,"Action, Adventure, Drama",139,USA,English,Andrew Davis,Ron L. Brinkerhoff,Touchstone Pictures,"Kevin Costner, Ashton Kutcher, Sela Ward, Melissa Sagemiller, Clancy Brown, Omari Hardwick, Alex Daniels, Daniel J. Molthen, Andrew Schanno, Adam Pena, Joe Arquette, Gary Billburg, Joshua Mitcheltree, Rusty Tennant, James Barnes",70000000,55011732,94973540,284.0,139.0
tt0407121,Pooh's Heffalump Movie,2005,"Animation, Comedy, Family",68,USA,English,Frank Nissen,"Brian Hohlfeld, Evan Spiliotopoulos",Walt Disney Pictures,"Jim Cummings, John Fiedler, Nikita Hopkins, Kath Soucie, Ken Sansom, Peter Cullen, Brenda Blethyn, Kyle Stanger",20000000,18098433,52858433,33.0,45.0
tt0407265,Transamerica,2005,"Adventure, Comedy, Drama",103,USA,"English, Spanish",Duncan Tucker,Duncan Tucker,Belladonna Productions,"Andrea James, Felicity Huffman, Danny Burstein, Maurice Orozco, Elizabeth PeÄ‚Â±a, Craig Bockhorn, Paul Borghese, Kevin Zegers, Jon Budinoff, Venida Evans, Raynor Scheine, Kate Bayley, Stella Maeve, Teala Dunn, Jim Frangione",1000000,9015303,15151744,234.0,176.0
tt0407304,War of the Worlds,2005,"Adventure, Sci-Fi",116,USA,English,Steven Spielberg,"Josh Friedman, David Koepp",Paramount Pictures,"Tom Cruise, Dakota Fanning, Miranda Otto, Justin Chatwin, Tim Robbins, Rick Gonzalez, Yul Vazquez, Lenny Venito, Lisa Ann Walter, Ann Robinson, Gene Barry, David Alan Basche, Roz Abrams, Michael Brownlee, Camillia Monet",132000000,234280354,591745532,2803.0,409.0
tt0407814,Full Grown Men,2006,"Comedy, Drama",78,USA,English,David Munro,"Xandra Castleton, David Munro",Grottofilms,"Matt McGrath, Judah Friedlander, Alan Cumming, Debbie Harry, Amy Sedaris, Katie Kreisler, Joie Lee, Jerry Grayson, Benjamin Karpf, Jim Fyfe, David Ilku, Zully Montero, Peter Donald Badalamenti II, Lindsay Ryan, Louis Echavarria",2000000,13716,13716,8.0,21.0
tt0407887,The Departed,2006,"Crime, Drama, Thriller",151,USA,"English, Cantonese",Martin Scorsese,"William Monahan, Alan Mak",Warner Bros.,"Leonardo DiCaprio, Matt Damon, Jack Nicholson, Mark Wahlberg, Martin Sheen, Ray Winstone, Vera Farmiga, Anthony Anderson, Alec Baldwin, Kevin Corrigan, James Badge Dale, David O'Hara, Mark Rolston, Robert Wahlberg, Kristen Dalton",90000000,132384315,291465034,2210.0,357.0
tt0408236,Sweeney Todd: The Demon Barber of Fleet Street,2007,"Drama, Horror, Musical",116,"USA, UK","English, Italian",Tim Burton,"John Logan, Hugh Wheeler",DreamWorks,"Johnny Depp, Helena Bonham Carter, Alan Rickman, Timothy Spall, Sacha Baron Cohen, Jamie Campbell Bower, Laura Michelle Kelly, Jayne Wisener, Ed Sanders, Gracie May, Ava May, Gabriella Freeman, Jody Halse, Aron Paramor, Lee Whitlock",50000000,52898073,152523164,814.0,384.0
tt0408306,Munich,2005,"Biography, Crime, Drama",164,"France, Canada, USA","English, German, French, Hebrew, Arabic, Italian, Greek, Russian, Dutch",Steven Spielberg,"Tony Kushner, Eric Roth",DreamWorks,"Eric Bana, Daniel Craig, CiarÄ‚Ë‡n Hinds, Mathieu Kassovitz, Hanns Zischler, Ayelet Zurer, Geoffrey Rush, Gila Almagor, Michael Lonsdale, Mathieu Amalric, Moritz Bleibtreu, Valeria Bruni Tedeschi, Meret Becker, Marie-JosÄ‚Â©e Croze, Yvan Attal",70000000,47403685,130358645,843.0,312.0
